date,Q_m3s,hydro_year,hq,V_m3
1980-08-20,7.3,1980,4,630720.0
1980-08-21,4.38,1980,4,378432.0
1980-08-22,4.89,1980,4,422496.0
1980-08-23,8.06,1980,4,696384.0
1980-08-24,8.44,1980,4,729216.0
1980-08-25,8.44,1980,4,729216.0
1980-08-26,8.82,1980,4,762048.0
1980-08-27,9.2,1980,4,794879.9999999999
1980-08-28,7.68,1980,4,663552.0
1980-08-29,5.4,1980,4,466560.00000000006
1980-08-30,3.87,1980,4,334368.0
1980-08-31,4.38,1980,4,378432.0
1980-09-01,3.62,1980,4,312768.0
1980-09-02,0.2,1980,4,17280.0
1980-09-03,0.12,1980,4,10368.0
1980-09-04,0.92,1980,4,79488.0
1980-09-05,0.64,1980,4,55296.0
1980-09-06,0.92,1980,4,79488.0
1980-09-07,1.2,1980,4,103680.0
1980-09-08,2.69,1980,4,232416.0
1980-09-09,4.13,1980,4,356832.0
1980-09-10,7.3,1980,4,630720.0
1980-09-11,3.11,1980,4,268704.0
1980-09-12,3.11,1980,4,268704.0
1980-09-13,1.86,1980,4,160704.0
1980-09-14,1.7,1980,4,146880.0
1980-09-15,1.86,1980,4,160704.0
1980-09-16,1.7,1980,4,146880.0
1980-09-17,1.37,1980,4,118368.00000000001
1980-09-18,1.2,1980,4,103680.0
1980-09-19,1.37,1980,4,118368.00000000001
1980-09-20,3.11,1980,4,268704.0
1980-09-21,2.52,1980,4,217728.0
1980-09-22,1.37,1980,4,118368.00000000001
1980-09-23,0.64,1980,4,55296.0
1980-09-24,0.64,1980,4,55296.0
1980-09-25,0.78,1980,4,67392.0
1980-09-26,0.92,1980,4,79488.0
1980-09-27,1.06,1980,4,91584.0
1980-09-28,0.78,1980,4,67392.0
1980-09-29,0.92,1980,4,79488.0
1980-09-30,0.92,1980,4,79488.0
1980-10-01,1.2,1981,1,103680.0
1980-10-02,1.2,1981,1,103680.0
1980-10-03,0.64,1981,1,55296.0
1980-10-04,0.35,1981,1,30239.999999999996
1980-10-05,0.35,1981,1,30239.999999999996
1980-10-06,0.35,1981,1,30239.999999999996
1980-10-07,0.35,1981,1,30239.999999999996
1980-10-08,0.35,1981,1,30239.999999999996
1980-10-09,0.35,1981,1,30239.999999999996
1980-10-10,0.92,1981,1,79488.0
1980-10-11,1.53,1981,1,132192.0
1980-10-12,1.53,1981,1,132192.0
1980-10-13,2.03,1981,1,175391.99999999997
1980-10-14,1.53,1981,1,132192.0
1980-10-15,1.2,1981,1,103680.0
1980-10-16,1.86,1981,1,160704.0
1980-10-17,2.36,1981,1,203904.0
1980-10-18,2.85,1981,1,246240.0
1980-10-19,2.85,1981,1,246240.0
1980-10-20,2.69,1981,1,232416.0
1980-10-21,2.69,1981,1,232416.0
1980-10-22,2.69,1981,1,232416.0
1980-10-23,2.36,1981,1,203904.0
1980-10-24,2.69,1981,1,232416.0
1980-10-25,2.85,1981,1,246240.0
1980-10-26,3.11,1981,1,268704.0
1980-10-27,3.11,1981,1,268704.0
1980-10-28,3.11,1981,1,268704.0
1980-10-29,3.11,1981,1,268704.0
1980-10-30,3.11,1981,1,268704.0
1980-10-31,3.11,1981,1,268704.0
1980-11-01,3.11,1981,1,268704.0
1980-11-02,3.11,1981,1,268704.0
1980-11-03,3.87,1981,1,334368.0
1980-11-04,4.64,1981,1,400896.0
1980-11-05,4.89,1981,1,422496.0
1980-11-06,5.15,1981,1,444960.00000000006
1980-11-07,4.89,1981,1,422496.0
1980-11-08,4.89,1981,1,422496.0
1980-11-09,6.16,1981,1,532224.0
1980-11-10,7.3,1981,1,630720.0
1980-11-11,6.54,1981,1,565056.0
1980-11-12,5.78,1981,1,499392.0
1980-11-13,6.16,1981,1,532224.0
1980-11-14,5.15,1981,1,444960.00000000006
1980-11-15,5.4,1981,1,466560.00000000006
1980-11-16,6.54,1981,1,565056.0
1980-11-17,5.78,1981,1,499392.0
1980-11-18,5.78,1981,1,499392.0
1980-11-19,5.78,1981,1,499392.0
1980-11-20,5.78,1981,1,499392.0
1980-11-21,6.16,1981,1,532224.0
1980-11-22,6.54,1981,1,565056.0
1980-11-23,6.16,1981,1,532224.0
1980-11-24,6.16,1981,1,532224.0
1980-11-25,5.78,1981,1,499392.0
1980-11-26,6.54,1981,1,565056.0
1980-11-27,6.92,1981,1,597888.0
1980-11-28,6.54,1981,1,565056.0
1980-11-29,6.92,1981,1,597888.0
1980-11-30,6.92,1981,1,597888.0
1980-12-01,6.92,1981,1,597888.0
1980-12-02,6.54,1981,1,565056.0
1980-12-03,6.54,1981,1,565056.0
1980-12-04,6.54,1981,1,565056.0
1980-12-05,6.54,1981,1,565056.0
1980-12-06,5.4,1981,1,466560.00000000006
1980-12-07,4.89,1981,1,422496.0
1980-12-08,5.15,1981,1,444960.00000000006
1980-12-09,5.15,1981,1,444960.00000000006
1980-12-10,5.4,1981,1,466560.00000000006
1980-12-11,5.15,1981,1,444960.00000000006
1980-12-12,5.4,1981,1,466560.00000000006
1980-12-13,5.4,1981,1,466560.00000000006
1980-12-14,5.4,1981,1,466560.00000000006
1980-12-15,6.16,1981,1,532224.0
1980-12-16,4.64,1981,1,400896.0
1980-12-17,5.4,1981,1,466560.00000000006
1980-12-18,5.15,1981,1,444960.00000000006
1980-12-19,5.15,1981,1,444960.00000000006
1980-12-20,5.78,1981,1,499392.0
1980-12-21,5.4,1981,1,466560.00000000006
1980-12-22,5.4,1981,1,466560.00000000006
1980-12-23,5.15,1981,1,444960.00000000006
1980-12-24,5.78,1981,1,499392.0
1980-12-25,5.78,1981,1,499392.0
1980-12-26,5.4,1981,1,466560.00000000006
1980-12-27,5.78,1981,1,499392.0
1980-12-28,6.16,1981,1,532224.0
1980-12-29,6.16,1981,1,532224.0
1980-12-30,4.64,1981,1,400896.0
1980-12-31,6.16,1981,1,532224.0
1981-01-01,6.16,1981,2,532224.0
1981-01-02,5.78,1981,2,499392.0
1981-01-03,5.15,1981,2,444960.00000000006
1981-01-04,4.89,1981,2,422496.0
1981-01-05,5.15,1981,2,444960.00000000006
1981-01-06,5.4,1981,2,466560.00000000006
1981-01-07,5.15,1981,2,444960.00000000006
1981-01-08,4.38,1981,2,378432.0
1981-01-09,4.64,1981,2,400896.0
1981-01-10,5.4,1981,2,466560.00000000006
1981-01-11,4.38,1981,2,378432.0
1981-01-12,5.4,1981,2,466560.00000000006
1981-01-13,5.4,1981,2,466560.00000000006
1981-01-14,5.15,1981,2,444960.00000000006
1981-01-15,3.36,1981,2,290304.0
1981-01-16,4.38,1981,2,378432.0
1981-01-17,4.13,1981,2,356832.0
1981-01-18,4.13,1981,2,356832.0
1981-01-19,5.4,1981,2,466560.00000000006
1981-01-20,5.4,1981,2,466560.00000000006
1981-01-21,5.4,1981,2,466560.00000000006
1981-01-22,4.89,1981,2,422496.0
1981-01-23,4.13,1981,2,356832.0
1981-01-24,3.62,1981,2,312768.0
1981-01-25,4.38,1981,2,378432.0
1981-01-26,4.64,1981,2,400896.0
1981-01-27,4.38,1981,2,378432.0
1981-01-28,3.87,1981,2,334368.0
1981-01-29,3.62,1981,2,312768.0
1981-01-30,3.36,1981,2,290304.0
1981-01-31,3.87,1981,2,334368.0
1981-02-01,5.15,1981,2,444960.00000000006
1981-02-02,5.15,1981,2,444960.00000000006
1981-02-03,3.62,1981,2,312768.0
1981-02-04,3.11,1981,2,268704.0
1981-02-05,3.36,1981,2,290304.0
1981-02-06,3.11,1981,2,268704.0
1981-02-07,3.87,1981,2,334368.0
1981-02-08,5.15,1981,2,444960.00000000006
1981-02-09,6.54,1981,2,565056.0
1981-02-10,4.64,1981,2,400896.0
1981-02-11,5.4,1981,2,466560.00000000006
1981-02-12,4.89,1981,2,422496.0
1981-02-13,4.89,1981,2,422496.0
1981-02-14,4.64,1981,2,400896.0
1981-02-15,4.64,1981,2,400896.0
1981-02-16,6.16,1981,2,532224.0
1981-02-17,5.78,1981,2,499392.0
1981-02-18,7.68,1981,2,663552.0
1981-02-19,8.82,1981,2,762048.0
1981-02-20,8.44,1981,2,729216.0
1981-02-21,9.2,1981,2,794879.9999999999
1981-02-22,10.4,1981,2,898560.0
1981-02-23,10.4,1981,2,898560.0
1981-02-24,12.2,1981,2,1054080.0
1981-02-25,9.8,1981,2,846720.0000000001
1981-02-26,10.4,1981,2,898560.0
1981-02-27,11.0,1981,2,950400.0
1981-02-28,11.0,1981,2,950400.0
1981-03-01,11.6,1981,2,1002240.0
1981-03-02,11.6,1981,2,1002240.0
1981-03-03,11.6,1981,2,1002240.0
1981-03-04,11.6,1981,2,1002240.0
1981-03-05,11.6,1981,2,1002240.0
1981-03-06,11.6,1981,2,1002240.0
1981-03-07,11.6,1981,2,1002240.0
1981-03-08,11.6,1981,2,1002240.0
1981-03-09,11.0,1981,2,950400.0
1981-03-10,11.0,1981,2,950400.0
1981-03-11,9.8,1981,2,846720.0000000001
1981-03-12,9.2,1981,2,794879.9999999999
1981-03-13,8.82,1981,2,762048.0
1981-03-14,8.44,1981,2,729216.0
1981-03-15,8.44,1981,2,729216.0
1981-03-16,8.06,1981,2,696384.0
1981-03-17,7.68,1981,2,663552.0
1981-03-18,7.68,1981,2,663552.0
1981-03-19,7.3,1981,2,630720.0
1981-03-20,7.3,1981,2,630720.0
1981-03-21,5.78,1981,2,499392.0
1981-03-22,5.15,1981,2,444960.00000000006
1981-03-23,4.13,1981,2,356832.0
1981-03-24,2.85,1981,2,246240.0
1981-03-25,2.85,1981,2,246240.0
1981-03-26,2.03,1981,2,175391.99999999997
1981-03-27,1.2,1981,2,103680.0
1981-03-28,0.05,1981,2,4320.0
1981-03-29,0.2,1981,2,17280.0
1981-03-30,0.5,1981,2,43200.0
1981-03-31,0.2,1981,2,17280.0
1981-04-01,0.35,1981,3,30239.999999999996
1981-04-02,0.35,1981,3,30239.999999999996
1981-04-03,0.35,1981,3,30239.999999999996
1981-04-04,0.35,1981,3,30239.999999999996
1981-04-05,0.5,1981,3,43200.0
1981-04-06,0.64,1981,3,55296.0
1981-04-07,0.5,1981,3,43200.0
1981-04-08,0.35,1981,3,30239.999999999996
1981-04-09,0.35,1981,3,30239.999999999996
1981-04-10,0.5,1981,3,43200.0
1981-04-11,0.35,1981,3,30239.999999999996
1981-04-12,0.35,1981,3,30239.999999999996
1981-04-13,0.35,1981,3,30239.999999999996
1981-04-14,3.36,1981,3,290304.0
1981-04-15,6.16,1981,3,532224.0
1981-04-16,2.19,1981,3,189216.0
1981-04-17,2.36,1981,3,203904.0
1981-04-18,2.52,1981,3,217728.0
1981-04-19,1.37,1981,3,118368.00000000001
1981-04-20,1.7,1981,3,146880.0
1981-04-21,0.64,1981,3,55296.0
1981-04-22,1.7,1981,3,146880.0
1981-04-23,18.56,1981,3,1603584.0
1981-04-24,36.48,1981,3,3151871.9999999995
1981-04-25,19.4,1981,3,1676159.9999999998
1981-04-26,14.0,1981,3,1209600.0
1981-04-27,12.2,1981,3,1054080.0
1981-04-28,10.4,1981,3,898560.0
1981-04-29,12.2,1981,3,1054080.0
1981-04-30,12.2,1981,3,1054080.0
1981-05-01,12.2,1981,3,1054080.0
1981-05-02,9.8,1981,3,846720.0000000001
1981-05-03,9.2,1981,3,794879.9999999999
1981-05-04,7.68,1981,3,663552.0
1981-05-05,6.16,1981,3,532224.0
1981-05-06,4.64,1981,3,400896.0
1981-05-07,3.11,1981,3,268704.0
1981-05-08,2.19,1981,3,189216.0
1981-05-09,2.19,1981,3,189216.0
1981-05-10,1.86,1981,3,160704.0
1981-05-11,1.86,1981,3,160704.0
1981-05-12,2.19,1981,3,189216.0
1981-05-13,1.7,1981,3,146880.0
1981-05-14,1.37,1981,3,118368.00000000001
1981-05-15,1.37,1981,3,118368.00000000001
1981-05-16,0.64,1981,3,55296.0
1981-05-17,0.35,1981,3,30239.999999999996
1981-05-18,0.12,1981,3,10368.0
1981-05-19,0.12,1981,3,10368.0
1981-05-20,0.12,1981,3,10368.0
1981-05-21,0.12,1981,3,10368.0
1981-05-22,0.12,1981,3,10368.0
1981-05-23,0.12,1981,3,10368.0
1981-05-24,0.12,1981,3,10368.0
1981-05-25,0.12,1981,3,10368.0
1981-05-26,0.12,1981,3,10368.0
1981-05-27,3.11,1981,3,268704.0
1981-05-28,1.53,1981,3,132192.0
1981-05-29,1.53,1981,3,132192.0
1981-05-30,1.7,1981,3,146880.0
1981-05-31,0.78,1981,3,67392.0
1981-06-01,0.04,1981,3,3456.0
1981-06-02,0.04,1981,3,3456.0
1981-06-03,0.04,1981,3,3456.0
1981-06-04,0.04,1981,3,3456.0
1981-06-05,0.04,1981,3,3456.0
1981-06-06,0.04,1981,3,3456.0
1981-06-07,0.04,1981,3,3456.0
1981-06-08,0.04,1981,3,3456.0
1981-06-09,0.04,1981,3,3456.0
1981-06-10,0.04,1981,3,3456.0
1981-06-11,0.04,1981,3,3456.0
1981-06-12,0.04,1981,3,3456.0
1981-06-13,0.04,1981,3,3456.0
1981-06-14,0.04,1981,3,3456.0
1981-06-15,0.04,1981,3,3456.0
1981-06-16,0.04,1981,3,3456.0
1981-06-17,0.04,1981,3,3456.0
1981-06-18,0.04,1981,3,3456.0
1981-06-19,0.04,1981,3,3456.0
1981-06-20,0.51,1981,3,44064.0
1981-06-21,0.07,1981,3,6048.000000000001
1981-06-22,0.05,1981,3,4320.0
1981-06-23,0.05,1981,3,4320.0
1981-06-24,0.09,1981,3,7776.0
1981-06-25,0.34,1981,3,29376.000000000004
1981-06-26,0.22,1981,3,19008.0
1981-06-27,1.23,1981,3,106272.0
1981-06-28,4.42,1981,3,381888.0
1981-06-29,1.11,1981,3,95904.00000000001
1981-06-30,0.22,1981,3,19008.0
1981-07-01,0.51,1981,4,44064.0
1981-07-02,1.11,1981,4,95904.00000000001
1981-07-03,2.3,1981,4,198719.99999999997
1981-07-04,1.64,1981,4,141696.0
1981-07-05,0.16,1981,4,13824.0
1981-07-06,0.16,1981,4,13824.0
1981-07-07,0.12,1981,4,10368.0
1981-07-08,0.12,1981,4,10368.0
1981-07-09,0.09,1981,4,7776.0
1981-07-10,0.09,1981,4,7776.0
1981-07-11,0.12,1981,4,10368.0
1981-07-12,1.73,1981,4,149472.0
1981-07-13,1.35,1981,4,116640.00000000001
1981-07-14,0.28,1981,4,24192.000000000004
1981-07-15,0.4,1981,4,34560.0
1981-07-16,0.09,1981,4,7776.0
1981-07-17,0.09,1981,4,7776.0
1981-07-18,0.07,1981,4,6048.000000000001
1981-07-19,0.07,1981,4,6048.000000000001
1981-07-20,0.16,1981,4,13824.0
1981-07-21,0.16,1981,4,13824.0
1981-07-22,0.09,1981,4,7776.0
1981-07-23,0.09,1981,4,7776.0
1981-07-24,0.09,1981,4,7776.0
1981-07-25,0.07,1981,4,6048.000000000001
1981-07-26,0.07,1981,4,6048.000000000001
1981-07-27,0.07,1981,4,6048.000000000001
1981-07-28,0.07,1981,4,6048.000000000001
1981-07-29,0.07,1981,4,6048.000000000001
1981-07-30,0.07,1981,4,6048.000000000001
1981-07-31,0.05,1981,4,4320.0
1981-08-01,0.05,1981,4,4320.0
1981-08-02,0.05,1981,4,4320.0
1981-08-03,0.07,1981,4,6048.000000000001
1981-08-04,0.07,1981,4,6048.000000000001
1981-08-05,0.07,1981,4,6048.000000000001
1981-08-06,0.05,1981,4,4320.0
1981-08-07,0.04,1981,4,3456.0
1981-08-08,0.81,1981,4,69984.0
1981-08-09,0.51,1981,4,44064.0
1981-08-10,0.4,1981,4,34560.0
1981-08-11,0.22,1981,4,19008.0
1981-08-12,0.16,1981,4,13824.0
1981-08-13,0.12,1981,4,10368.0
1981-08-14,0.12,1981,4,10368.0
1981-08-15,0.09,1981,4,7776.0
1981-08-16,0.09,1981,4,7776.0
1981-08-17,0.09,1981,4,7776.0
1981-08-18,0.07,1981,4,6048.000000000001
1981-08-19,0.05,1981,4,4320.0
1981-08-20,0.05,1981,4,4320.0
1981-08-21,0.04,1981,4,3456.0
1981-08-22,0.04,1981,4,3456.0
1981-08-23,0.04,1981,4,3456.0
1981-08-24,0.03,1981,4,2592.0
1981-08-25,0.03,1981,4,2592.0
1981-08-26,0.03,1981,4,2592.0
1981-08-27,0.03,1981,4,2592.0
1981-08-28,0.03,1981,4,2592.0
1981-08-29,0.03,1981,4,2592.0
1981-08-30,0.03,1981,4,2592.0
1981-08-31,0.03,1981,4,2592.0
1981-09-01,0.03,1981,4,2592.0
1981-09-02,0.03,1981,4,2592.0
1981-09-03,0.03,1981,4,2592.0
1981-09-04,0.03,1981,4,2592.0
1981-09-05,0.03,1981,4,2592.0
1981-09-06,0.03,1981,4,2592.0
1981-09-07,0.03,1981,4,2592.0
1981-09-08,0.04,1981,4,3456.0
1981-09-09,0.05,1981,4,4320.0
1981-09-10,0.04,1981,4,3456.0
1981-09-11,0.04,1981,4,3456.0
1981-09-12,0.03,1981,4,2592.0
1981-09-13,0.03,1981,4,2592.0
1981-09-14,0.05,1981,4,4320.0
1981-09-15,0.04,1981,4,3456.0
1981-09-16,0.03,1981,4,2592.0
1981-09-17,0.07,1981,4,6048.000000000001
1981-09-18,0.16,1981,4,13824.0
1981-09-19,0.07,1981,4,6048.000000000001
1981-09-20,0.05,1981,4,4320.0
1981-09-21,0.04,1981,4,3456.0
1981-09-22,0.04,1981,4,3456.0
1981-09-23,0.07,1981,4,6048.000000000001
1981-09-24,0.09,1981,4,7776.0
1981-09-25,0.07,1981,4,6048.000000000001
1981-09-26,0.22,1981,4,19008.0
1981-09-27,0.51,1981,4,44064.0
1981-09-28,0.63,1981,4,54432.0
1981-09-29,0.51,1981,4,44064.0
1981-09-30,0.12,1981,4,10368.0
1981-10-01,0.87,1982,1,75168.0
1981-10-02,2.46,1982,1,212544.0
1981-10-03,1.73,1982,1,149472.0
1981-10-04,2.3,1982,1,198719.99999999997
1981-10-05,2.21,1982,1,190944.0
1981-10-06,1.73,1982,1,149472.0
1981-10-07,1.73,1982,1,149472.0
1981-10-08,1.45,1982,1,125280.0
1981-10-09,1.05,1982,1,90720.0
1981-10-10,0.87,1982,1,75168.0
1981-10-11,0.34,1982,1,29376.000000000004
1981-10-12,0.07,1982,1,6048.000000000001
1981-10-13,0.07,1982,1,6048.000000000001
1981-10-14,0.05,1982,1,4320.0
1981-10-15,0.03,1982,1,2592.0
1981-10-16,0.09,1982,1,7776.0
1981-10-17,0.28,1982,1,24192.000000000004
1981-10-18,0.05,1982,1,4320.0
1981-10-19,0.07,1982,1,6048.000000000001
1981-10-20,0.04,1982,1,3456.0
1981-10-21,0.04,1982,1,3456.0
1981-10-22,0.04,1982,1,3456.0
1981-10-23,0.12,1982,1,10368.0
1981-10-24,0.46,1982,1,39744.0
1981-10-25,0.09,1982,1,7776.0
1981-10-26,0.34,1982,1,29376.000000000004
1981-10-27,0.57,1982,1,49247.99999999999
1981-10-28,0.57,1982,1,49247.99999999999
1981-10-29,0.34,1982,1,29376.000000000004
1981-10-30,0.12,1982,1,10368.0
1981-10-31,0.12,1982,1,10368.0
1981-11-01,0.16,1982,1,13824.0
1981-11-02,0.22,1982,1,19008.0
1981-11-03,0.09,1982,1,7776.0
1981-11-04,0.09,1982,1,7776.0
1981-11-05,0.09,1982,1,7776.0
1981-11-06,0.09,1982,1,7776.0
1981-11-07,0.07,1982,1,6048.000000000001
1981-11-08,0.07,1982,1,6048.000000000001
1981-11-09,0.16,1982,1,13824.0
1981-11-10,0.16,1982,1,13824.0
1981-11-11,0.07,1982,1,6048.000000000001
1981-11-12,0.09,1982,1,7776.0
1981-11-13,0.09,1982,1,7776.0
1981-11-14,0.09,1982,1,7776.0
1981-11-15,0.09,1982,1,7776.0
1981-11-16,0.28,1982,1,24192.000000000004
1981-11-17,0.16,1982,1,13824.0
1981-11-18,0.04,1982,1,3456.0
1981-11-19,0.04,1982,1,3456.0
1981-11-20,0.04,1982,1,3456.0
1981-11-21,0.04,1982,1,3456.0
1981-11-22,0.05,1982,1,4320.0
1981-11-23,0.22,1982,1,19008.0
1981-11-24,0.07,1982,1,6048.000000000001
1981-11-25,0.09,1982,1,7776.0
1981-11-26,0.04,1982,1,3456.0
1981-11-27,0.07,1982,1,6048.000000000001
1981-11-28,0.05,1982,1,4320.0
1981-11-29,0.05,1982,1,4320.0
1981-11-30,0.05,1982,1,4320.0
1981-12-01,0.51,1982,1,44064.0
1981-12-02,1.23,1982,1,106272.0
1981-12-03,1.45,1982,1,125280.0
1981-12-04,1.54,1982,1,133056.0
1981-12-05,1.23,1982,1,106272.0
1981-12-06,0.99,1982,1,85536.0
1981-12-07,1.23,1982,1,106272.0
1981-12-08,1.11,1982,1,95904.00000000001
1981-12-09,1.23,1982,1,106272.0
1981-12-10,0.81,1982,1,69984.0
1981-12-11,0.4,1982,1,34560.0
1981-12-12,0.34,1982,1,29376.000000000004
1981-12-13,0.16,1982,1,13824.0
1981-12-14,0.28,1982,1,24192.000000000004
1981-12-15,0.12,1982,1,10368.0
1981-12-16,0.51,1982,1,44064.0
1981-12-17,0.22,1982,1,19008.0
1981-12-18,0.51,1982,1,44064.0
1981-12-19,0.81,1982,1,69984.0
1981-12-20,0.87,1982,1,75168.0
1981-12-21,1.05,1982,1,90720.0
1981-12-22,1.45,1982,1,125280.0
1981-12-23,1.73,1982,1,149472.0
1981-12-24,1.54,1982,1,133056.0
1981-12-25,1.17,1982,1,101088.0
1981-12-26,1.83,1982,1,158112.0
1981-12-27,1.54,1982,1,133056.0
1981-12-28,2.62,1982,1,226368.0
1981-12-29,4.94,1982,1,426816.00000000006
1981-12-30,5.46,1982,1,471744.0
1981-12-31,5.2,1982,1,449280.0
1982-01-01,5.98,1982,2,516672.00000000006
1982-01-02,5.98,1982,2,516672.00000000006
1982-01-03,4.94,1982,2,426816.00000000006
1982-01-04,4.94,1982,2,426816.00000000006
1982-01-05,5.2,1982,2,449280.0
1982-01-06,4.16,1982,2,359424.0
1982-01-07,4.42,1982,2,381888.0
1982-01-08,4.42,1982,2,381888.0
1982-01-09,4.42,1982,2,381888.0
1982-01-10,3.9,1982,2,336960.0
1982-01-11,3.42,1982,2,295488.0
1982-01-12,3.42,1982,2,295488.0
1982-01-13,3.42,1982,2,295488.0
1982-01-14,3.58,1982,2,309312.0
1982-01-15,3.9,1982,2,336960.0
1982-01-16,3.9,1982,2,336960.0
1982-01-17,3.9,1982,2,336960.0
1982-01-18,4.42,1982,2,381888.0
1982-01-19,3.58,1982,2,309312.0
1982-01-20,3.9,1982,2,336960.0
1982-01-21,4.42,1982,2,381888.0
1982-01-22,4.16,1982,2,359424.0
1982-01-23,4.16,1982,2,359424.0
1982-01-24,4.42,1982,2,381888.0
1982-01-25,3.74,1982,2,323136.0
1982-01-26,3.74,1982,2,323136.0
1982-01-27,4.16,1982,2,359424.0
1982-01-28,3.9,1982,2,336960.0
1982-01-29,3.9,1982,2,336960.0
1982-01-30,3.26,1982,2,281664.0
1982-01-31,3.1,1982,2,267840.0
1982-02-01,3.1,1982,2,267840.0
1982-02-02,2.78,1982,2,240191.99999999997
1982-02-03,2.62,1982,2,226368.0
1982-02-04,2.78,1982,2,240191.99999999997
1982-02-05,3.58,1982,2,309312.0
1982-02-06,3.26,1982,2,281664.0
1982-02-07,3.26,1982,2,281664.0
1982-02-08,3.58,1982,2,309312.0
1982-02-09,3.58,1982,2,309312.0
1982-02-10,3.42,1982,2,295488.0
1982-02-11,2.94,1982,2,254016.0
1982-02-12,2.46,1982,2,212544.0
1982-02-13,2.62,1982,2,226368.0
1982-02-14,2.62,1982,2,226368.0
1982-02-15,3.74,1982,2,323136.0
1982-02-16,5.72,1982,2,494208.0
1982-02-17,6.84,1982,2,590976.0
1982-02-18,7.17,1982,2,619488.0
1982-02-19,7.84,1982,2,677376.0
1982-02-20,8.85,1982,2,764640.0
1982-02-21,9.18,1982,2,793152.0
1982-02-22,9.18,1982,2,793152.0
1982-02-23,9.52,1982,2,822528.0
1982-02-24,9.18,1982,2,793152.0
1982-02-25,9.18,1982,2,793152.0
1982-02-26,8.51,1982,2,735264.0
1982-02-27,8.18,1982,2,706752.0
1982-02-28,8.18,1982,2,706752.0
1982-03-01,8.18,1982,2,706752.0
1982-03-02,8.18,1982,2,706752.0
1982-03-03,8.18,1982,2,706752.0
1982-03-04,8.18,1982,2,706752.0
1982-03-05,8.18,1982,2,706752.0
1982-03-06,8.18,1982,2,706752.0
1982-03-07,8.18,1982,2,706752.0
1982-03-08,7.84,1982,2,677376.0
1982-03-09,7.84,1982,2,677376.0
1982-03-10,7.84,1982,2,677376.0
1982-03-11,7.84,1982,2,677376.0
1982-03-12,7.84,1982,2,677376.0
1982-03-13,6.24,1982,2,539136.0
1982-03-14,5.46,1982,2,471744.0
1982-03-15,4.94,1982,2,426816.00000000006
1982-03-16,4.68,1982,2,404352.0
1982-03-17,4.68,1982,2,404352.0
